Gene.symbol	Gene.ID	adj.P.Val	logFC
QPRT	23475	5.5719162983951e-16	2.30288992147786
TCTN1	79600	5.7047716095786e-16	-1.77741620895571
KIF14	9928	6.43587511995376e-16	3.50467349475291
DNAJB9	4189	7.06011328852342e-16	-1.89881834437762
AES	166	7.47969177250854e-16	-1.40824164282751
MAPK13	5603	7.53546893206612e-16	-2.4285835943007
PTPRCAP	5790	7.66803888800701e-16	-2.80506033026806
SCFV///IGLJ3///IGHV3-23///IGHV3-41///IGHV4-31///IGHM///IGHG2///IGHG1///IGHA1///IGH///C14orf99///IGK///IGKV3-20///IGHV3-23///IGHV3-48///IGHV3-75///IGHV3-69-1///IGHV3OR16-7	652070///28831///28442///28428///28396///3507///3501///3500///3493///3492///317730///50802///28912///28442///28424///28407///28402///28309	8.17972310437883e-16	-5.75501764948252
HLA-DMB	3109	8.21372911259534e-16	-4.87995042692541
RHBDD1	84236	8.29137089858985e-16	-1.40108768806061
RAB44	401258	8.61711353450068e-16	2.57742667490676
JADE2	23338	8.80938611336254e-16	-1.42376335734266
COLCA1	399948	8.86617780703649e-16	-1.53223042402797
SH2D3A	10045	8.87667824053733e-16	-1.24007732599068
MIR600HG	81571	9.03326455735367e-16	-2.40903847321445
UGT8	7368	9.3619520956811e-16	-3.32820745051515
GRK5	2869	9.95738395950659e-16	-3.30969478811888
IGHM///IGHV3-48///IGHV3-69-1	3507///28424///28402	1.01008702142739e-15	-6.32778091353613
HPRT1	3251	1.14886155058485e-15	1.80586074103963
CIITA	4261	1.26475266100562e-15	-2.49007333520047
CREB1	1385	1.28111626613734e-15	-1.13626763536131
ADAM28	10863	1.32176050273263e-15	-4.85301387746853
ENTPD1	953	1.35384970055516e-15	-3.85507990590909
NFKB2	4791	1.46408556707777e-15	-1.88967375294872
OR52N4	390072	1.50621245280951e-15	-3.11986234365268
FAM102A	399665	1.58055252712895e-15	-2.56968424681352
RCN1	5954	1.7306327478155e-15	2.19959269963403
CFD	1675	1.74464968182211e-15	3.04454823258974
FAR2	55711	1.79197219512475e-15	4.31603055424709
PKIG	11142	1.89247660546788e-15	-2.2512663747366
RMDN2	151393	1.96659908299695e-15	-2.1965929020373
EPDR1	54749	2.45645864888925e-15	2.63780146412354
KIAA0101	9768	2.52000713933738e-15	2.43118008641492
IFT122	55764	2.54021770994878e-15	1.55675419793939
CHIC1	53344	2.58576836391188e-15	-1.77577882393939
BUB1B	701	2.59900052836562e-15	3.15899780073427
ZNF652	22834	2.59900052836562e-15	-1.86750557584149
BTN3A1	11119	2.61079529240677e-15	-2.59295504689044
FAM111B	374393	2.63690017474846e-15	-4.07818609883217
PHF19	26147	2.63690017474846e-15	1.92620504015385
CENPU	79682	2.63695736680929e-15	2.45273595617483
HLA-F///HLA-B	3134///3106	2.6960153240305e-15	-3.61954820537995
CDC25A	993	2.87126859298817e-15	2.94004702885082
DUSP22	56940	3.12386711596226e-15	-1.83687020727506
TMEM164	84187	3.13051314676766e-15	1.62669203150116
IGKC	3514	3.13899804220481e-15	-6.42502073218648
		3.15873646032911e-15	-1.92260531453846
ANO9	338440	3.18218102968392e-15	-2.33036291323077
GLUL	2752	3.33122397026396e-15	2.15023421930303
NRIP3	56675	3.36196275060647e-15	2.84540135872261
CELSR1	9620	3.41335497619181e-15	-1.94288325334732
RAB44	401258	3.41959199368379e-15	2.40699797237063
RHEB	6009	3.74126998019043e-15	1.21763531447786
GGA2	23062	3.7630619992143e-15	-1.77185483932867
TMEM134	80194	3.88014727023635e-15	-1.1757371625035
ANKRD50	57182	3.88581429608796e-15	3.0568567873683
SYN3	8224	3.94049061885546e-15	-1.07015543996504
MCM10	55388	4.03751807408727e-15	2.98506261254079
CD80	941	4.05408054571522e-15	-2.76634576003263
CHAF1B	8208	4.37193629347665e-15	2.67842080365967
KEAP1	9817	4.38580156846071e-15	2.05435234984149
SOX5	6660	4.4301600179504e-15	-2.5017468565711
SDSL	113675	4.75999948143733e-15	1.44998187040792
CD27	939	4.77022839041911e-15	-4.24450188372494
		4.9234603893576e-15	-1.05611709662704
FAM65B	9750	4.9689714164708e-15	-4.41723662808625
		5.02564113990007e-15	-1.80279020638695
DEPDC1B	55789	5.1372795890794e-15	3.39073085697669
TUBA1C	84790	5.24477202788461e-15	2.3554958133986
		5.28978707464602e-15	-2.84755083290909
PLCB3	5331	5.35999786217813e-15	1.4053826656014
RGS7	6000	5.38373412384598e-15	-1.28519173099534
IRF2	3660	5.39630569083636e-15	-2.62937608526107
PATJ	10207	5.50040043214904e-15	-2.89974922328671
ECRP///ECRP	643332///643332	5.50822624053146e-15	4.02427813011888
RRAS2	22800	5.63037378234398e-15	-1.75611311862238
EBPL	84650	5.83065644737821e-15	2.38466537391841
PXMP2	5827	6.25297225071596e-15	1.85730894877622
P2RY14	9934	6.33755905931172e-15	-4.59348806185082
CD180	4064	6.34230621539731e-15	-5.26017307045688
RHPN2	85415	6.46588135360365e-15	-1.4659523367972
FOXM1	2305	6.48827324582172e-15	2.76465073991608
PHTF2	57157	6.48827324582172e-15	-1.69499707041725
CD33	945	7.15563925220486e-15	3.43760692493473
EZH1	2145	7.15563925220486e-15	-1.57819083388578
PHLPP2	23035	7.15563925220486e-15	-2.40817018505361
OSBPL5	114879	7.19222109960605e-15	2.0432466969627
AFF3	3899	7.42372053862779e-15	-4.33726918727273
BCAS4	55653	7.74717022869184e-15	-1.31134033652448
GPATCH8	23131	7.79530597370124e-15	-0.987552003680654
MLC1	23209	7.90604249468301e-15	4.08482604303263
PPP1R14B///LIMK2	26472///3985	8.11163165442232e-15	1.29958359293007
CAMKK2	10645	8.84815334620091e-15	1.49662262190443
PEG10	23089	9.47679371453176e-15	-3.41973969093473
MAFG	4097	9.48017762732414e-15	1.99533942112587
HLA-DPB1	3115	9.81412514037861e-15	-3.29024999341026
TADA2B	93624	9.89995151696322e-15	-1.5636946904662
DIAPH3	81624	9.99730301137357e-15	3.0774972071958
PPP1R16B	26051	1.00137794795074e-14	-2.62875825860839
WDFY4	57705	1.01168528835002e-14	-2.66460664894406
NCF1C///NCF1B///NCF1	654817///654816///653361	1.02979518960895e-14	-2.86712023435198
DOCK5	80005	1.11206391913017e-14	3.77277149293706
CCDC169-SOHLH2///CCDC169	100526761///728591	1.12905709020128e-14	2.5052773270373
PLCG2	5336	1.18883685053822e-14	-2.57423385188578
MCUB	55013	1.27075605134093e-14	-2.98070821905128
SMAGP	57228	1.29490883930109e-14	-2.48644922774592
DMRTC1B///FAM226B///FAM226A///DMRTC1	728656///653687///203429///63947	1.32671676023855e-14	-0.915252930580419
LPCAT2	54947	1.32964963685634e-14	5.09963292558042
OR2T3///OR2T34	343173///127068	1.33882567435167e-14	-1.12038268382518
SPC25	57405	1.40946370251808e-14	3.43719780695571
IQSEC1	9922	1.420203551522e-14	-2.73038434506294
ATM	472	1.42891731277268e-14	-1.60151169983217
KIAA0922	23240	1.47920258168656e-14	-2.05912038788811
		1.48696908096365e-14	-2.10660658896037
DNMT3B	1789	1.49415474662872e-14	2.07277607101399
CDCA4	55038	1.5763144239859e-14	1.72319015331702
ZBED5	58486	1.58363922945556e-14	-1.42032587465035
JAG1	182	1.65126756326425e-14	2.81061753592774
DNMT1	1786	1.73189817182387e-14	1.40748326124475
ZFP36L1	677	1.90929767164602e-14	-3.49326344708159
CNR2	1269	1.91504435688371e-14	-3.49402090100699
		2.07430588524522e-14	1.25532558980186
CLIC1	1192	2.12166690326906e-14	1.55670406962704
LOC105369230///HLA-DRB6///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///LOC105369230///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///HLA-DQB1	105369230///3128///3127///3126///3125///3123///105369230///3127///3126///3125///3123///3119	2.14490942690657e-14	-4.24616254906061
LEPROTL1	23484	2.14490942690657e-14	1.33718466226573
DCLRE1C	64421	2.18140435367611e-14	-1.42870771074126
GAPDH	2597	2.22092411655487e-14	0.975377408834497
MKI67	4288	2.25713178689014e-14	2.72445283908858
AK8	158067	2.38207624493591e-14	-1.33026332042657
CYTH1	9267	2.58975965365929e-14	-2.3323454799021
IKZF1	10320	2.71022145748001e-14	-1.98563833884382
FAM45A///FAM45BP	404636///55855	2.80914448678631e-14	1.78677075243123
PLK4	10733	3.14540495244964e-14	2.40432194424009
SLC7A5	8140	3.4081650795286e-14	2.69457574968998
TSHZ2	128553	3.54085165541872e-14	-2.0452490254359
MINK1	50488	3.59416464519512e-14	-1.48369556337296
SGPP2	130367	3.81234985493378e-14	-1.50092756847553
TMEM19	55266	4.05069808039137e-14	-1.43525385517716
CD244	51744	4.09852473158205e-14	3.36041040191375
SNX25	83891	4.22192736636825e-14	-3.70969321390443
CCDC141	285025	4.31755384922112e-14	-3.38601386488578
EXO1	9156	4.33787547719511e-14	3.34974745544988
SECISBP2L	9728	4.51495317665602e-14	-1.58671928063636
TMEM133	83935	4.71107800856616e-14	-3.05047385632634
LINC00476	100128782	4.71107800856616e-14	-1.54730430951049
UVRAG	7405	4.73996580253749e-14	-1.41567918320513
RALGPS1	9649	5.06555716819867e-14	-1.484006403338
PVRIG	79037	5.18515788735532e-14	-2.35988647292308
TXN	7295	5.18515788735532e-14	3.06741770254312
GCNT2	2651	5.18515788735532e-14	-1.77821442977622
HIST1H3B	8358	5.43424871411765e-14	2.77640174621445
HLA-DQB2///HLA-DQB1	3120///3119	5.54736787725075e-14	-4.81956155490443
BTN2A2	10385	5.63416734249498e-14	-1.65397183244289
YES1	7525	5.7358514587529e-14	3.73077503917016
HCP5	10866	5.74333238346606e-14	-3.71364183584149
ZNF502	91392	5.78860164307797e-14	-1.68296867506061
FOXO1	2308	5.89525715907042e-14	-1.83994747071562
MAST3	23031	6.0127679722994e-14	-1.5455867059324
USP28	57646	6.0765978840346e-14	-2.06041084552681
PRSS57	400668	6.14513402150914e-14	2.49754561597436
OSBPL11	114885	6.3756592481648e-14	-1.81304190055711
CPT1A	1374	6.47029190066841e-14	2.16488295517016
PRKCE	5581	6.49670010850057e-14	-2.00883226847786
BOD1L1	259282	6.59914327388403e-14	-1.28628034129371
LRP8	7804	6.7525190548732e-14	1.70044346817483
HLA-F///HLA-B	3134///3106	6.79055384588016e-14	-5.41811413533566
ANKRD44	91526	6.90334876976452e-14	-3.21687750554079
BLOC1S2	282991	6.92748860554616e-14	-1.26725988410956
OR2T10	127069	7.11129176410717e-14	-1.21734657362704
GUSB	2990	7.11129176410717e-14	1.81139741943357
TK1	7083	7.22508389408929e-14	2.31565248793007
PKIA	5569	7.25320692997359e-14	-2.65010344610023
MELK	9833	7.26730042771894e-14	3.73650419593473
FIG4	9896	7.2873387730694e-14	-1.82023298662471
FCGR1CP///FCGR1B///FCGR1A	100132417///2210///2209	7.33458337929415e-14	3.04928042966667
FAM117B	150864	7.33458337929415e-14	-2.76782112034033
GPSM2	29899	7.42952299665371e-14	2.55440195929371
SLC25A42	284439	7.49843778888768e-14	-1.24046123825874
		7.53141997466247e-14	-1.32166518121445
PLEKHA1	59338	7.83930772289855e-14	-3.71822291593007
		8.03442795345706e-14	-2.0058643090303
HLA-DQB2///HLA-DQB1	3120///3119	8.19824190065431e-14	-2.89861508664802
NUF2	83540	8.25914683712531e-14	3.09130413523776
PRAM1	84106	8.26187019071747e-14	1.79378658565501
ZCCHC7	84186	8.26187019071747e-14	-1.54469766267366
BHLHA15	168620	8.26187019071747e-14	-1.25569565156177
DAPP1	27071	8.32589969227434e-14	-3.47627578729138
NEDD4	4734	8.87974757429544e-14	2.97980541208858
ITPR3	3710	8.88025529420251e-14	-2.56917699175758
SKAP1	8631	9.35290994838103e-14	-3.20745132053846
P4HB	5034	9.86343084452875e-14	2.10892327159207
POLQ	10721	9.88254597001273e-14	2.90730433799534
KPNA2	3838	1.00872004368306e-13	1.97523237498834
ARHGAP20	57569	1.13568624490174e-13	-1.1273699852331
STEAP1B	256227	1.14754070501381e-13	-2.57067311115152
SMC4	10051	1.15110477092328e-13	1.55385988632634
TM7SF3	51768	1.17800895170253e-13	1.42625814662238
TRAK1	22906	1.22449812339836e-13	-1.57122029065501
SLC43A3///PRG2	29015///5553	1.31247267205305e-13	2.54614988889743
BST1	683	1.33752174119173e-13	2.96622638009324
CD63	967	1.33752174119173e-13	3.01318788089744
RNASE2	6036	1.36945007815272e-13	4.88169105875991
TTN	7273	1.39988206760841e-13	-3.59850078375991
PRKCQ	5588	1.45052037489597e-13	2.89458258980886
SGCE	8910	1.45052037489597e-13	-2.77769010245921
TAF3	83860	1.4526695125079e-13	-0.977779727822845
CD151	977	1.53817469344295e-13	2.28589489883683
RAPGEF1	2889	1.54045328858924e-13	-1.68518724036597
CCSER1	401145	1.56703309959222e-13	-2.09218287468998
AKAP11	11215	1.56703309959222e-13	-1.1916924460303
HIST2H3D///HIST2H3A///HIST2H3C	653604///333932///126961	1.57078814682103e-13	2.13409458535664
SPAG5	10615	1.62968228022262e-13	2.49561986563636
SPC24	147841	1.65853578184516e-13	2.95152499421911
ANO10	55129	1.72045730181717e-13	2.06300124198835
HIVEP2	3097	1.89199491521469e-13	-2.58423622051981
PARP12	64761	1.89199491521469e-13	-2.50709896224009
APOL3	80833	1.98341538869807e-13	-2.02893043930536
MGAT5	4249	1.99890578937604e-13	-1.97198013246387
DCK	1633	2.04474694884834e-13	-1.38421095357809
CCDC50	152137	2.09537687711357e-13	-3.05239468320979
NLRP3	114548	2.14496959861404e-13	3.52894148077855
FCHSD2	9873	2.19890555645581e-13	-2.21803377451515
ARHGAP17	55114	2.24217489219831e-13	-2.26034566155944
NECTIN2	5819	2.31838102397871e-13	1.58484946501865
EFCAB12	90288	2.39653857936791e-13	-1.10979779136131
TTC13	79573	2.39653857936791e-13	-1.65540005406294
PLAU	5328	2.39970017102346e-13	2.09592408210489
GPR52	9293	2.419912425925e-13	-1.83887758599301
TNFAIP8	25816	2.43232466278175e-13	-2.12335112639627
LOXL3	84695	2.48916925770472e-13	1.31153924796037
LMO2	4005	2.50098950380202e-13	1.76724110157809
TNRC6A	27327	2.53665965854166e-13	-1.23763426222611
CTBP2	1488	2.69706270830623e-13	2.58880231113986
HORMAD1	84072	2.71253622952384e-13	-1.86543946798835
LRCH3	84859	2.75878669481841e-13	-1.10463422842424
ZCWPW1	55063	2.77044284803362e-13	-1.34653614205828
ORC1	4998	2.81536455768204e-13	2.7156267994662
TRIM38	10475	2.81667849462248e-13	-2.1847933842028
HMGB3	3149	2.81667849462248e-13	1.83825114683217
TRAF5	7188	2.84320735252099e-13	-3.23766995613986
STK38	11329	2.8815121018129e-13	-1.59473004782284
MICALL2	79778	2.9302185801176e-13	1.21645363674592
MPST	4357	3.01271536938778e-13	1.58757180915851
ITSN2	50618	3.01578530361334e-13	-1.70510990885781
ADA	100	3.01578530361334e-13	2.08145471849184
CCNA2	890	3.09172504981153e-13	2.87120904399767
GSAP	54103	3.31654467973177e-13	-3.38117505058042
TBC1D25	4943	3.46271662983794e-13	-1.2192255516317
PCNA	5111	3.49546163154523e-13	2.40136551763869
SMIM10	644538	3.69065774533379e-13	1.7630410348648
LPAR5	57121	4.10294256581674e-13	-1.93057522914452
KPNA5	3841	4.1406180165015e-13	-1.64667356629371
ZC3H12D	340152	4.18231818045157e-13	-1.34246508999767
ZNF821	55565	4.20912058251244e-13	-1.34379896353613
AUNIP	79000	4.3897810932304e-13	2.28934306865967
ASF1B	55723	4.40846528432244e-13	2.7520046475338
PHF1	5252	4.46457662705066e-13	-1.89542791831002
ZNF211	10520	4.50464233285634e-13	-1.33353347971329
TCEANC	170082	4.64766512541381e-13	-1.76678568618415
HEBP1	50865	4.68959229271613e-13	1.55539109101398
TTK	7272	4.68959229271613e-13	3.06748954577855
LUZP1	7798	4.74178958065971e-13	1.61900657870629
PLPPR3	79948	4.77436336661739e-13	1.25362829477622
NCOA4	8031	4.8622322021449e-13	1.66330345109324
OR56B1	387748	5.05929697792111e-13	-2.07389312221678
VEGFA	7422	5.05929697792111e-13	2.50659661198834
TNFRSF13B	23495	5.05929697792111e-13	-1.60808674093473
BACE2	25825	5.19892381426312e-13	-2.66493182309324
MSRB3	253827	5.48051255019311e-13	3.26712728815851
NEIL1	79661	5.49846540225925e-13	-2.33882455262704
IDH2	3418	6.1125502379275e-13	1.34412877598135
SLC25A53	401612	6.27747311213387e-13	-1.28371309982984
ANPEP	290	6.75621968065323e-13	3.11900654150816
PIK3CB	5291	6.86079051443076e-13	2.07588599560839
RRM1	6240	7.17349175316393e-13	2.29694926504662
GCSAM	257144	7.18227686824129e-13	-3.20837387818182
PRKCI	5584	7.24614440109428e-13	1.47926270735897
POLE2	5427	7.56736668412507e-13	2.40725497063869
SLC2A9	56606	7.57083381666244e-13	2.208865271331
PRDX3	10935	7.74712355314665e-13	2.18661158079254
GMNN	51053	7.76347839875679e-13	2.49190230569231
LRP12	29967	8.19940489617982e-13	3.0667162300979
ENO1	2023	8.25125261547141e-13	1.96065734783683
MICAL3	57553	8.47104925356923e-13	-2.29359403050816
ZNF37BP	100129482	8.80763970572861e-13	-1.08593221467133
LTA	4049	9.00124228417261e-13	-2.03699655199534
TBC1D27	96597	9.02016450171201e-13	-1.11589150307925
CHAF1A	10036	9.42264746765013e-13	1.93225697077855
MYO1C	4641	9.50945022672734e-13	-1.78676298082051
MICAL2	9645	9.53542866191461e-13	2.61759296517249
CYFIP1	23191	9.57215090248268e-13	2.45541424315851
TLR6	10333	9.78814561552025e-13	-3.09087388801632
		9.93703468053596e-13	2.60538950756876
SAMD12	401474	9.93703468053596e-13	-2.07715618575758
DISP1	84976	1.00266900449145e-12	-2.03350630056643
		1.02114027972165e-12	-4.45060225088811
GUCD1	83606	1.03027550978989e-12	-1.27281903514452
KIF11	3832	1.03196931145515e-12	2.69991032620979
CLSPN	63967	1.03893843212649e-12	2.89416468357343
ARHGEF34P///OR2A7///OR2A25///OR2A4	728377///401427///392138///79541	1.04384342224518e-12	-2.04272994127273
IL15	3600	1.04923837868452e-12	-1.48229074521678
VNN2	8875	1.19950577990134e-12	-3.08818638484615
PLA2G4C	8605	1.22116286264695e-12	-1.04283077694406
CDKN2C	1031	1.34885771787559e-12	2.03905951032867
TSPAN33	340348	1.35050939613832e-12	-2.55001484689044
OR2T5///OR2T29	401993///343563	1.36257988600187e-12	-0.864126189508158
TESK2	10420	1.37264458934666e-12	-1.34961776549883
RBPJ	3516	1.43613380392065e-12	1.36054987924475
CCNB2	9133	1.44273909196841e-12	3.45871474060606
HLA-DQA2///HLA-DQA1	3118///3117	1.45109597539976e-12	-2.18103415970163
LYPD6B	130576	1.45597099357278e-12	-1.05318977718648
SP100	6672	1.46379295364189e-12	-2.85514824004429
DMTF1	9988	1.47589385236582e-12	-1.251496376669
		1.49462260994075e-12	-1.74642990362471
LDHB	3945	1.53209098288691e-12	2.11211585417017
MTMR1	8776	1.53940990003993e-12	-1.57690869599301
TBC1D2B	23102	1.53940990003993e-12	1.69044251202564
TWSG1	57045	1.56975874043974e-12	2.01088529706294
		1.56975874043974e-12	-0.90943193734732
CD52	1043	1.57967960154832e-12	-3.97356362968764
RTN3	10313	1.58707721920618e-12	1.58229331187646
GRK5	2869	1.62959012322847e-12	-1.79048565475291
RTN4	57142	1.69320563454006e-12	1.33349515772727
ESD	2098	1.70796701764056e-12	1.61839545953613
SLAMF1	6504	1.72533985587738e-12	-3.48159487112354
SLC25A28	81894	1.72874782127849e-12	-1.30675389475991
HLA-DMA	3108	1.76976986264325e-12	-4.31003360294172
ANKAR	150709	1.81152935262316e-12	-1.87109386093473
SYVN1	84447	1.81318946195266e-12	-2.01518075417949
MYZAP///GCOM1	100820829///145781	1.94487371023001e-12	-1.67578546730303
CARMIL1	55604	1.94916475345718e-12	-2.47496810022844
ZNF107	51427	1.97132869350585e-12	-2.30320747124709
AZU1	566	2.0010306036414e-12	2.43339797764569
		2.10419092289283e-12	-2.35087852390676
NAGA	4668	2.10419092289283e-12	1.73521925067832
GINS2	51659	2.10959501646589e-12	2.23256753010023
PRKD2	25865	2.11491990237134e-12	-2.07838901799068
KIF4A	24137	2.12140389146254e-12	3.32950091602564
BRCA1	672	2.14524527556607e-12	2.42269193460606
		2.1523873963835e-12	1.38647994437296
		2.17604424011686e-12	-2.23741317847786
ZNF75A	7627	2.19682248997532e-12	-1.61472817358042
TBC1D22A	25771	2.2376746784625e-12	-1.13173868931702
ZNF404	342908	2.30049721312772e-12	-1.92286364312121
LMNB2	84823	2.37630825127135e-12	1.73818832801632
PDE7B	27115	2.43874773799688e-12	-1.99531904131002
IGF2BP2	10644	2.43874773799688e-12	3.36835258864336
CDCA5	113130	2.51666499413707e-12	2.35207758539161
CD48	962	2.56033412628495e-12	-4.21665808820746
PALM2-AKAP2///PALM2///AKAP2	445815///114299///11217	2.56422300302754e-12	-1.56190109079021
		2.56679620512637e-12	-1.99690548570396
CDK1	983	2.60723135100782e-12	3.57167005975291
MCM2	4171	2.61228386645422e-12	1.91847449426807
TTC7B	145567	2.64906261575072e-12	2.56418464642424
ALAS1///ALAS1	211///211	2.69614626459684e-12	1.73676688681352
AHCY	191	2.73400390812782e-12	1.83715678108625
BSG	682	2.83771988084179e-12	1.71306323597203
TACC3	10460	2.86157590300546e-12	2.09447583396737
FASN	2194	2.87937448350933e-12	2.08843496612354
DLGAP5	9787	2.90611403795188e-12	3.69458809100932
TBC1D10A	83874	2.96753375471855e-12	-1.32938453914219
HIST4H4	121504	3.04088447489297e-12	-2.30173221189044
JAM2	58494	3.09702749225396e-12	-1.70731794075058
RAD54L	8438	3.21481810376471e-12	2.37754417123543
CTNNAL1	8727	3.22717742420199e-12	2.47742291049883
KDM4C	23081	3.2401504812929e-12	-1.71166417788345
TICRR	90381	3.26722856898256e-12	2.87454174338928
ISCU	23479	3.37869857604261e-12	-1.19454383627739
RASSF3	283349	3.38988848044416e-12	-1.63429808397436
STEAP3	55240	3.43376939793796e-12	1.60902159249883
ITSN1	6453	3.53846024829509e-12	1.83206648004196
MCTP1	79772	3.56095856821278e-12	3.44666078508392
CCNE2	9134	3.64728240766005e-12	2.30633316396736
FAM53B	9679	3.70821504063066e-12	-1.80302748864569
NCAPH	23397	3.82132428960326e-12	2.56082914360606
ASPM	259266	3.84555456941048e-12	3.48251893368764
LSR	51599	3.84695969239536e-12	-1.33925386071562
		4.16737081210873e-12	-1.11748529370863
LIPE	3991	4.28965285886165e-12	-1.24159193072727
NCR3LG1	374383	4.50718436596504e-12	2.74003021177855
ESPL1	9700	4.50718436596504e-12	2.15637902344522
ANKRD37	353322	4.5702608917003e-12	-1.29327342552448
