Gene.symbol	Gene.ID	adj.P.Val	logFC
MPL	4352	1.29210108798095e-08	1.27030902004762
		1.31804173683874e-08	1.16788854695465
BACE1	23621	1.33011099926924e-08	1.40192748119955
ATP5B	506	1.37015326258477e-08	0.906134106011338
TBC1D10A	83874	1.3859728907006e-08	-1.24669711735374
ZNF660	285349	1.39006901255757e-08	2.01668654406236
		1.39738676343051e-08	1.63645199656916
LOC100130744	100130744	1.40148632036519e-08	-1.15259168088209
ERG	2078	1.40148632036519e-08	3.71863879951814
		1.40897937793867e-08	-2.82076337907936
RNF111	54778	1.47495384757058e-08	-1.18355527151701
GRK5	2869	1.4812843633139e-08	-2.29230350931859
PCGF5	84333	1.50608920721069e-08	-1.32610161984467
SPC24	147841	1.50608920721069e-08	1.57152470454649
GUSB	2990	1.50608920721069e-08	1.34113647206916
ZNF217	7764	1.51443953302258e-08	-1.04566550059297
SIN3B	23309	1.51949098816274e-08	-0.716481592156461
HIST1H2AH	85235	1.54978963323388e-08	2.03735780622563
TMEM144	55314	1.55276219325073e-08	2.11011544506236
VNN2	8875	1.60791036358574e-08	-3.02284771403628
TRIM4	89122	1.69807344168244e-08	-1.11597415805442
SAP30L	79685	1.69807344168244e-08	-0.816452141827664
PSMA6	5687	1.7226118237765e-08	1.22651673583447
CAPNS1	826	1.7226118237765e-08	0.908768467241499
		1.76094937153784e-08	-1.19517690221769
ATM	472	1.77697816624656e-08	-1.40868605940363
TNRC6C	57690	1.78151615525148e-08	-1.64153678674149
TUBA1B	10376	1.82902718920051e-08	0.854647764908165
BET1L	51272	1.82902718920051e-08	-0.920703952558955
INPP5K	51763	1.88552424727009e-08	-0.925497785866211
TMEM97	27346	1.93636499942119e-08	1.64084099125737
HLA-F///HLA-B	3134///3106	1.94790387799537e-08	-2.70225779257936
NFKB2	4791	1.96838642366171e-08	-1.16572888619954
DNM1L	10059	1.995533652625e-08	1.24885781984807
EIF2AK4	440275	2.0632360809995e-08	1.36073802414853
ERBIN	55914	2.09569449948752e-08	-1.30106296708163
TNFRSF14	8764	2.099454952898e-08	-1.24890364181746
ACTG1	71	2.10570153259549e-08	0.636103377653065
RBL2	5934	2.12203332539846e-08	-1.19111282665079
RCC2	55920	2.13067746113431e-08	1.05929675937755
MMP19	4327	2.17759791476803e-08	0.944289195571431
ATAD5	79915	2.27789097047494e-08	1.35574430112245
		2.29333816662834e-08	1.24010592833107
TARBP1	6894	2.29503184415161e-08	1.96877296225737
		2.30464213352657e-08	-1.2329967079229
PSMA1	5682	2.34166076557018e-08	1.07057862966894
PYGM	5837	2.34774548975713e-08	-1.45867855052721
ANKRD44	91526	2.43514686328582e-08	-1.99129396085374
RXFP1	59350	2.43514686328582e-08	2.17158276776984
ANKRD50	57182	2.46267368857419e-08	2.2822594224093
PCSK7	9159	2.46267368857419e-08	-1.10060173687982
IL16	3603	2.46267368857419e-08	-1.30454265421088
PIEZO2	63895	2.51492136720371e-08	1.58931639140816
ADGRL3	23284	2.52659341631116e-08	1.68116452851361
EXTL2	2135	2.65716016850728e-08	1.6121193638424
HNRNPA1P6///HNRNPA1P33///HNRNPA1P27///HNRNPA1P10///HNRNPA1L2///HNRNPA1	729423///728643///664721///664709///144983///3178	2.67182090841894e-08	1.39668847275057
MALT1	10892	2.67182090841894e-08	-1.55232164796372
CAT	847	2.71443675194314e-08	1.70498036346486
TNFAIP1	7126	2.71731304853332e-08	-0.881716109092969
TOM1L1	10040	2.74354260934822e-08	2.2119411952551
CHKA	1119	2.75252031367413e-08	1.40960556317801
BTN3A2	11118	2.75975442195894e-08	-1.62674160715533
GOLGA8R///GOLGA8O///GOLGA8N	101059918///728047///643699	2.76728456520386e-08	2.66116588276758
BSG	682	2.7932928885214e-08	1.28914738652495
SDC4///ROS1	6385///6098	2.8733159188436e-08	1.57375512278798
		3.02702542530708e-08	-1.10885394344331
LOC100996333///ADGRA3	100996333///166647	3.11265718681449e-08	2.8340477885034
HOXB-AS3	404266	3.13632929905928e-08	0.721783871108844
PDGFC	56034	3.13716439457459e-08	2.35481540587869
SELT	51714	3.1499520916495e-08	-0.902984632054419
CDKL5	6792	3.1692020382836e-08	-1.85605496991043
TMEM140	55281	3.25446224007953e-08	-2.0537792825839
PIEZO2	63895	3.28864440812403e-08	1.72979309921542
SEMA4B	10509	3.38159653618444e-08	-1.41817063023356
ANKRD13A	88455	3.3944141321384e-08	-1.09724768922789
REM2	161253	3.42793996043527e-08	-1.60742502130272
IL3RA	3563	3.47341772744669e-08	1.9106070164898
FBXO8	26269	3.48275482214756e-08	-0.969189512800452
SNORD78	692198	3.60264692825339e-08	1.69198702829819
PARP2	10038	3.64007528613363e-08	1.40002856204535
POLD4	57804	3.67074541410037e-08	-1.02182875939909
		3.83801092836965e-08	-1.64013117589002
ATF3	467	3.88897381802799e-08	2.0614442760839
S1PR4	8698	3.93436658462603e-08	-1.84903891764966
ZMAT5	55954	3.98553743404564e-08	-0.689245051027209
ATP13A3	79572	4.00908706672239e-08	1.18665510316213
CTPS1	1503	4.03859494456784e-08	1.69105491816894
RAB7B	338382	4.0439189476534e-08	0.800357542376419
		4.12594376635956e-08	-1.02531327317574
POLE	5426	4.18324849546367e-08	1.01355206199093
		4.20795985675241e-08	2.19867663939456
AVIL	10677	4.20795985675241e-08	-1.46320753797846
RALGAPB	57148	4.23400354657981e-08	-0.563073295495462
SCYL3	57147	4.30904232922623e-08	-1.03698179529478
STK17A	9263	4.30904232922623e-08	-1.74872272131179
FAM218A	152756	4.34173935234187e-08	-1.07218370487188
TMC6	11322	4.35303474685591e-08	-0.970284204823128
		4.40523632901356e-08	-1.41505363290816
CKAP5	9793	4.43125887082426e-08	1.39055137867574
ASB6	140459	4.50090034680531e-08	-0.799690631975055
PLK1	5347	4.51561540394717e-08	1.91021684922676
		4.51561540394717e-08	0.8368949318288
MAML2///MAML2	84441///84441	4.51585390118026e-08	-3.03228845008163
MYCN	4613	4.61272522589837e-08	2.25336346476757
		4.71137547238835e-08	2.11184578341837
KLHL22	84861	4.74674576995473e-08	-0.904747042487527
IL4R	3566	4.76697311765743e-08	-1.97038027790022
PP13439	100128046	4.78534214208638e-08	1.82921319065079
SP140	11262	4.91941175100119e-08	-2.30392633617687
CALCRL	10203	4.93375316123358e-08	2.26861982802948
VRK3	51231	5.10700208263442e-08	-0.670772409123581
XPO6	23214	5.2103036349453e-08	-1.22332166024263
CPSF3	51692	5.21609916353214e-08	1.28133702863946
SLC35E2B	728661	5.27566927753099e-08	-0.80460837188095
TEX30	93081	5.28687190900329e-08	1.66368339228231
		5.33557522553642e-08	1.01857633162132
KNTC1	9735	5.40030049273816e-08	1.33667071995352
LOC100131826	100131826	5.43221576353047e-08	1.9573809174025
LIG3	3980	5.43221576353047e-08	1.00269265025737
VAPB	9217	5.47862958977991e-08	-0.694494975150792
		5.49866842460482e-08	1.03515545570522
SEMA4D	10507	5.5513586423896e-08	-1.19214464721542
LINS1	55180	5.65765666346963e-08	-1.19254579738662
DKK3	27122	5.67054761869636e-08	-0.830124801157595
SIL1	64374	5.67054761869636e-08	0.833892458335603
		5.6954299076063e-08	1.42847122210091
TROAP	10024	5.837251148894e-08	1.26070622407597
G6PC3	92579	5.92905530719691e-08	1.15231298354649
HDLBP	3069	5.92905530719691e-08	0.776226100970524
FBXL14	144699	5.92905530719691e-08	-0.709693388953513
CIR1	9541	5.92905530719691e-08	-1.33782098765873
RAB13	5872	5.92957155198549e-08	2.39548287940476
AMN1	196394	6.04637746503966e-08	-1.67038877801247
		6.04637746503966e-08	1.2368226222381
		6.11023795118236e-08	1.69131377973016
SLC43A3///PRG2	29015///5553	6.2654947460492e-08	1.70257236978798
ANKRD37	353322	6.3050999492149e-08	-0.893005174217686
AK2	204	6.32440237334097e-08	1.11943350592177
ZFAND2A	90637	6.34775661989298e-08	-0.955378042683673
SCARB1	949	6.42608196756414e-08	1.50875737345465
		6.4638313658819e-08	2.06506985846939
GOLGA8R///GOLGA8DP///GOLGA8CP///GOLGA8O///GOLGA8M///GOLGA8K///GOLGA8T///GOLGA8J///GOLGA8S///GOLGA8N///GOLGA8EP///GOLGA8IP	101059918///100132979///729786///728047///653720///653125///653075///653073///653061///643699///390535///283796	6.54349782849415e-08	2.00696278840136
ANK3	288	6.5597791012674e-08	-1.94340943538889
CEP85	64793	6.75930533811125e-08	1.29500759308163
TMEM2	23670	6.75930533811125e-08	-1.90829679764625
OTULIN	90268	6.75930533811125e-08	-0.71814538090476
FXYD7	53822	6.83046075945417e-08	-0.714706591912698
EHD1	10938	6.95072049533101e-08	-1.20901766823129
		6.96424599580472e-08	-1.45414494523583
CC2D1B	200014	7.02262662885007e-08	-0.661514143624714
S100Z	170591	7.24896661620841e-08	2.62621064128345
TBC1D17	79735	7.24896661620841e-08	-0.727149189386619
CENPO	79172	7.25603059546472e-08	1.21773134413265
NCAPG2	54892	7.25858471714748e-08	1.7454433012347
LMNA	4000	7.27965288677734e-08	1.57332972708277
RPN2	6185	7.33688035804902e-08	1.09475564791497
TMCO6	55374	7.45775370203304e-08	-0.807223213238093
TTC7B	145567	7.54941648169108e-08	1.92019685848073
		7.56219107847505e-08	1.51349681071202
HILPDA	29923	7.60310108334994e-08	1.27291346909524
FAM198B	51313	7.64058492254082e-08	2.37691364330272
AMDHD2	51005	7.68386893838573e-08	-0.694973352615643
SLC29A1	2030	7.68818281515122e-08	1.68888335604082
PHF1	5252	7.69684310209504e-08	-1.2994276499297
KIF21B	23046	7.72533465858382e-08	-1.48301762484807
SPG20-AS1	100507135	7.72533465858382e-08	1.21903789433787
ING3	54556	7.73730254804773e-08	-0.807047701907027
PARP12	64761	7.74294303623816e-08	-1.65983849209864
NUGGC	389643	7.74294303623816e-08	-1.34022931096032
		7.79387114341728e-08	-0.693267067210883
MMRN1	22915	7.81210542264281e-08	2.77742745314059
MORN3	283385	8.07027356299233e-08	-0.762272024404761
PROM1	8842	8.09449492555869e-08	3.50223780437982
PFAS	5198	8.11844037587328e-08	1.03402248146145
TMEM175	84286	8.13430582200768e-08	-0.942345603867345
RASSF5	83593	8.2554198105747e-08	-1.3879984475805
BRPF3	27154	8.45269750222982e-08	-0.917099284197278
RALGPS1	9649	8.52920182443782e-08	-1.07094312996145
TPRG1L	127262	8.55840099280411e-08	-0.992291356490928
CKS2	1164	8.57755742150055e-08	1.59831472512132
RPS6KB2	6199	8.58968154643646e-08	-0.775976395074829
QPRT	23475	8.68449897519636e-08	1.26096567312245
TMTC4	84899	8.71170255237132e-08	1.26329796031746
ABCA7	10347	8.81187561142965e-08	-1.10444167521315
		8.86163367442443e-08	0.89447924175624
		8.89545612801545e-08	-1.14676150835487
CEP55	55165	8.91238480299764e-08	1.60427463340023
FCHO1	23149	8.95263044391275e-08	-0.94317357036281
CYFIP1	23191	8.95263044391275e-08	2.16909363388436
PLTP	5360	9.19837410124442e-08	2.09153848252835
TSTD2	158427	9.21507134796217e-08	1.10109303495352
SLC12A9	56996	9.28989219887683e-08	-1.35550596231066
ZNF496///ZNF496	84838///84838	9.59225240269202e-08	0.755338092214288
ZNF101	94039	9.61391015221463e-08	-1.45183821085487
PGBD3///ERCC6	267004///2074	9.79042336403355e-08	-0.711133981580496
SYNE2	23224	9.83023785717927e-08	-3.1322003497415
USP49	25862	1.00427293994536e-07	0.974204564318595
ELMOD3	84173	1.01648077515261e-07	-0.661001405939908
WDR41	55255	1.0208259157677e-07	1.62073995873923
GCSAML	148823	1.04340887243857e-07	2.80025297073696
TOM1L2	146691	1.04981039279391e-07	-0.846498451752833
		1.07613410290114e-07	-1.56254043998639
ST8SIA6	338596	1.07613410290114e-07	2.6207535990839
NCR1	9437	1.07613410290114e-07	-1.01626867869161
CLPB	81570	1.07774730506934e-07	1.04605299798186
XKR8	55113	1.07774730506934e-07	-1.43961920019728
CHURC1-FNTB///CHURC1	100529261///91612	1.08177575763347e-07	-0.885570270958048
LRRC41	10489	1.0878193510602e-07	0.919879122842405
STT3A	3703	1.1031091321443e-07	1.10079124559297
CENPW	387103	1.12804823640745e-07	1.67478788504762
CCSER2	54462	1.15536319803191e-07	-1.24190965398639
ACTA2-AS1	100132116	1.15657911461622e-07	-1.1790682937415
SELENBP1	8991	1.15976210002636e-07	1.77047268059864
PDPK1	5170	1.15976210002636e-07	-0.707702744285713
HERC2P4///HERC2P2///HERC2P3///HERC2	100289574///400322///283755///8924	1.16353386923669e-07	1.34691123924603
P2RY1	5028	1.18627004584545e-07	1.45152471845125
THAP1	55145	1.18627004584545e-07	-0.743187821122447
NT5DC3	51559	1.21757836929812e-07	1.63980311444218
MPPE1	65258	1.23116841041557e-07	-1.38723869874263
ZC3H6	376940	1.23550140001585e-07	-1.3089759475907
WRAP73	49856	1.24501712139695e-07	-0.794524052586166
ETS2	2114	1.27502215213939e-07	2.30725885835261
MICALL2	79778	1.27655001125872e-07	0.941368067092973
LIMD2	80774	1.28455542583935e-07	-1.10783981629025
TM2D3	80213	1.29355405627674e-07	-0.968834810739226
SPSB3	90864	1.29665737006125e-07	-0.605362882815192
WHSC1L1	54904	1.30629788406548e-07	-0.691488590748298
BCL10	8915	1.30721225177408e-07	-0.840509963045349
GSTP1///GSTP1	2950///2950	1.31550365143902e-07	1.56361451214173
		1.31550365143902e-07	1.85808733847846
GALNT7	51809	1.34586942106605e-07	1.08843695789002
RNASE3	6037	1.34867685448554e-07	2.26664119169955
ERP27	121506	1.35024606194604e-07	-2.16253504862698
FCMR	9214	1.35855648731425e-07	-3.1385934638322
ITGB8	3696	1.35887048368361e-07	1.16493102077438
ZBTB8B///ZBTB8A	728116///653121	1.35887048368361e-07	1.59690331776644
LOC729603	729603	1.37622138155867e-07	-1.76283631893084
MTHFD1L	25902	1.38460407106214e-07	1.19899460010091
PRG2	5553	1.38758195244124e-07	1.89638459668708
ARNTL	406	1.40165515726512e-07	-2.04550851806009
RAN	5901	1.4043036641569e-07	1.58895448293084
CDC14B	8555	1.40430563076852e-07	-0.929983668445577
HNRNPD	3184	1.40498335329737e-07	0.677743101916104
CCDC189	90835	1.40964401684317e-07	1.40631466764966
CARNS1	57571	1.41912326528341e-07	-0.742249564748298
CTSG	1511	1.42128063982762e-07	3.30185340424943
KRCC1	51315	1.42694073173005e-07	-1.44324787444444
MRPL45	84311	1.42694073173005e-07	1.43855232374263
AFMID	125061	1.45602345397479e-07	1.16880498706576
		1.46857273959928e-07	2.37648786159864
TNRC6B	23112	1.48532385852906e-07	-0.832028570359407
		1.48847137507766e-07	1.44225635267007
PLA2G4A	5321	1.49477244724419e-07	2.53690689356916
SLC6A16	28968	1.49847812311104e-07	-1.38714356391837
DNAJB4	11080	1.50100896262782e-07	1.62736918590703
		1.50951838946848e-07	-1.47964762437982
AUNIP	79000	1.5192135224139e-07	1.29248839194785
GTSE1	51512	1.52517316537847e-07	1.40884696901021
GFI1	2672	1.53778569901942e-07	1.75293543885828
HSP90AB1	3326	1.53910694802428e-07	1.81485625781406
IFT140///IFT140	9742///9742	1.53910694802428e-07	0.521588043149662
TMOD4	29765	1.54569516821435e-07	-0.68597226221882
PTGR1	22949	1.54735376936846e-07	1.68143568281406
TTF2	8458	1.55971329587068e-07	1.29125527858504
		1.56165635417268e-07	2.0203517395907
		1.60519797744872e-07	1.49350828606576
PLXNB2	23654	1.62465040604946e-07	2.53162028295919
FAM134B	54463	1.68309292671531e-07	-2.2197034029297
		1.68309292671531e-07	-1.46266525086508
SLC26A11	284129	1.69404774876584e-07	-0.950453073537413
RPL21P44	402176	1.69404774876584e-07	-1.12214629707029
LOC728392///NLRP1	728392///22861	1.74271315948713e-07	-1.75707584907256
MGLL	11343	1.75647073174593e-07	1.54022881886735
MTCH2	23788	1.75647073174593e-07	1.16459267396599
GPX1	2876	1.77081566105365e-07	2.04970586395465
ZNF394	84124	1.77731034367333e-07	-1.08486049841383
ARHGAP45	23526	1.78766397711552e-07	-1.09497635026077
LRP5	4041	1.80335663247069e-07	1.13310071163606
MLEC	9761	1.80516920080746e-07	1.28869866658163
JAK1	3716	1.81041075318137e-07	-1.12473585364286
SUV39H2	79723	1.82101606288872e-07	1.51269238286848
ZNF354A	6940	1.90659637650476e-07	-1.30151112481406
PDIA3P1///PDIA3	171423///2923	1.95917040679479e-07	1.80551421600227
GOLGA8R///GOLGA8O///GOLGA8M///GOLGA8K///GOLGA8T///GOLGA8J///GOLGA8S///GOLGA8N///GOLGA8EP	101059918///728047///653720///653125///653075///653073///653061///643699///390535	1.98991505768464e-07	2.21741409829025
PDE3A	5139	2.01067720251088e-07	0.841704900297053
PCED1B	91523	2.04702349165875e-07	-1.93538346729138
PLCXD1	55344	2.05939257339418e-07	1.35119596526417
IL24	11009	2.08658677795223e-07	-0.786716914467119
CENPP	401541	2.08658677795223e-07	1.00441737393764
SEPT11	55752	2.10804105816601e-07	1.8758797220941
ABL1	25	2.1086749260912e-07	0.846640394954649
LINC00921	283876	2.12636517165451e-07	-1.55565102527437
		2.15568599540221e-07	0.832421847501138
LINC01000///LINC00266-1	402483///140849	2.15868429172453e-07	-0.966027846174602
C1orf132///MIR29C	100128537///407026	2.26185907042025e-07	-1.92200192268481
RXRB	6257	2.26274556262891e-07	-0.603388149488659
FGD3	89846	2.30595674971685e-07	-1.44419935907936
ELANE	1991	2.30595674971685e-07	2.46212724019615
TMSB4XP6///TMSB4XP2///TMSB4XP1///TMSB4X	7120///7116///7115///7114	2.31968616703674e-07	-0.805719901031743
ALDOC	230	2.35869626970404e-07	-1.62344639076757
		2.36025529824702e-07	1.62370504604989
GINS3	64785	2.39177460877756e-07	1.41005554280159
AMOTL1	154810	2.43889119719045e-07	1.65615637356689
ZNF721	170960	2.46358898886163e-07	-1.38934925399886
SFPQ	6421	2.49203096400093e-07	0.869794071680275
RFX8	731220	2.50038079171002e-07	1.79313764221089
FCRL3	115352	2.50038079171002e-07	-2.4335452742653
C4orf46	201725	2.52821141120663e-07	1.36794961087302
POLM	27434	2.55902610169453e-07	-0.888219258944443
RPF2	84154	2.58791509842112e-07	1.57750185111225
RNASE2	6036	2.58791509842112e-07	3.93552028796259
PITPNC1	26207	2.58878429101226e-07	-2.23193438609183
PP12719	100653022	2.61573665204122e-07	-1.37352950837868
POLA1	5422	2.61573665204122e-07	1.53866690862358
HNRNPL	3191	2.62011398512443e-07	0.537434713566899
LTB	4050	2.6212757161977e-07	-0.816032013806121
TPM4	7171	2.63008591707409e-07	1.27049554186395
FAM102A	399665	2.69221114709422e-07	-2.18612387670295
CENPE	1062	2.79691370814629e-07	1.43771482732766
ZNF641	121274	2.84881882752367e-07	-1.35057490877891
CCDC3	83643	2.84881882752367e-07	0.898548119699548
ATG9A	79065	2.85604350962376e-07	-0.783924226332197
ZBED4	9889	2.91116665895391e-07	0.877945129521543
PSMB2	5690	2.91345561318853e-07	0.795598953383223
CMBL	134147	2.91356380930971e-07	2.25167983868027
ENO1	2023	2.92327079142142e-07	1.40396178195465
MSX2P1	55545	2.9363971055874e-07	-0.957497539649659
		2.94087982694091e-07	1.1853847292483
MITF	4286	3.00924680674643e-07	1.3506280004263
GRIK5	2901	3.01838384444604e-07	1.75391534944105
CYB561D2	11068	3.01838384444604e-07	-0.693237534688206
HIST1H2AG	8969	3.0715148902958e-07	1.47904124120635
CCNA1	8900	3.13797835980506e-07	2.31671020398073
CDC42SE1	56882	3.19488605640418e-07	-1.2841516309229
SP110	3431	3.1972192870212e-07	-1.93830088385147
YWHAE	7531	3.27178222337282e-07	1.09364355314853
ZFP36L1	677	3.41309920901173e-07	-2.42089885633333
KIF9	64147	3.41331884212093e-07	0.883499570626985
MACC1	346389	3.41331884212093e-07	2.53140293629252
JADE2	23338	3.47073644314372e-07	-0.9645667090873
SLC17A9	63910	3.48379302593593e-07	1.70286403080953
RBSN	64145	3.68246118655835e-07	-0.805482181081631
TTC33	23548	3.74404557074487e-07	-1.02107086177891
APEX1	328	3.76642290476193e-07	1.49894966679819
IRAK4	51135	3.81678920113097e-07	-1.02666090208163
		3.81886549501907e-07	0.819731869512477
FABP5P3///FABP5	220832///2171	3.86919076885975e-07	2.18555297079252
TFR2	7036	3.87835232249173e-07	1.29959887229705
IQSEC1	9922	3.88508371809354e-07	-1.80696462268934
OBSL1	23363	3.89703859661727e-07	0.913505659665534
PSMD3	5709	3.94271816866986e-07	0.742853631811794
HOXB6	3216	3.95187464488817e-07	1.03321027890249
		3.97854435474743e-07	1.72885427486168
		4.03324349228336e-07	1.60412450430386
IRF9	10379	4.04825887022014e-07	-1.30714599659297
NEK2	4751	4.06124469093154e-07	1.40870902127891
		4.13400043010194e-07	1.60161052387982
METAP2	10988	4.16721641843858e-07	1.60379139971769
		4.16721641843858e-07	-0.873128636096371
		4.25146954212725e-07	2.7803919582551
LOC100131541	100131541	4.28954344550601e-07	-2.07188390227211
SGO2	151246	4.28954344550601e-07	1.43167295602268
		4.29642794513047e-07	1.01891817879592
TSGA13///COPG2	114960///26958	4.29642794513047e-07	0.796978614131521
HMGB2	3148	4.34127632394339e-07	1.24787440879252
BTN3A3	10384	4.38417185842249e-07	-1.53784739955442
		4.42789818647392e-07	0.923933860362816
PSIP1	11168	4.4330966102001e-07	-1.13553113372109
ALS2	57679	4.46214451043596e-07	1.34861451066667
		4.49125392458145e-07	1.63295868531973
MS4A4A	51338	4.53837360467868e-07	1.82160314257483
FAM81B	153643	4.5508121201721e-07	0.743752411551022
		4.5508121201721e-07	-1.05698760456803
SPINK2	6691	4.5600602368714e-07	2.24637303118934
KIF4B///KIF4A	285643///24137	4.58046479819472e-07	1.29674081636168
CYBRD1	79901	4.61577166567464e-07	2.89213288310318
NME4	4833	4.63854602476774e-07	1.00757558822336
PRKD2	25865	4.65783373444231e-07	-1.55113699268027
PHF8	23133	4.6748569770491e-07	-0.632371798552152
SGMS2	166929	4.67580894728506e-07	2.10207754770862
DCTPP1	79077	4.70554280789049e-07	1.32512609054649
NLRP6	171389	4.74533391080371e-07	-1.42862976370521
MAP2K4	6416	4.74533391080371e-07	-1.11358158319841
KDM7A	80853	4.74533391080371e-07	-1.97670655044217
